小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,PU。,DEG的,DEC的,CD一,AS了,VC是,PN他,PU“,PU”,AD不,PU！,AD就,PN你,AD也,M个,DT这,P在,PU？,PN自己,PN我,VE有,NN人,SP了,AD都,AS着,VV能,VV要,PU：,AD还,NN剑,VV说,VV修,VV会,PN这,VV看,CD两,DT那,DEV的,PU…,LC里,AD却,VV让,AD但,VV到,AD又,VV知道,VV去,SP的,JJ小,VV来,AD再,NR杨越,LC上,VV想,AD没,AD已经,VE没有,CD三,PN他们,CD几,DEV地,M次,NR刘信,DT这个,BA把,NN时候,M名,AD很,AD一,AD便,AD只,AD那,LC中,DT什么,NT现在,M年,SB被,AD才,NN剑如蛟,P从,JJ老,VV可,NR秦,PN她,NN家,P跟,P对,DER得,JJ大,M种,AD不过,SP啊,CC和,AD只是,CS虽然,AD已,VV出来,NR武,AD而,VV可以,BA将,DEG之,VA好,PU、,M层,AS过,AD连,NR凌仙,LB被,AD这么,VV说道,AD就是,M天,NN精神,SP吧,NR赵,NN手,VV出,VV起来,LC后,PN什么,NN事情,AD怎么,P比,VV得,AD更,AD最,VV想到,AD如,NN力,LC之后,AD太,VV发现,AD正,VV道,VV给,AD没有,SP呢,PN我们,AD还是,PN那,CD四,VV见,NN钱,NN家族,PU*,NN乞丐,NR剑如蛟,NN老头,NN少年,NN心里,AD十分,NN事,NR李昊,PN对方,CD十,SP吗,NN新兵,NN时间,AD一下,NR德,MSP所,VE没,NR崔破,VV看到,VV敢,P因为,M股,VV跑,VV走,DT这些,OD第一,AD自然,PN谁,AD竟然,NR王强,NN精兵,NN脸上,PN你们,NN傻子,AD那么,M声,VA大,AD如此,NN儿子,VV能够,PN这里,M条,VV笑,NN眼,VV做,M岁,NN魔法师,NN刺客,NN官兵,AD有些,VV觉得,DT每,DT那些,class,
兴宋,1.5607476635514,5.34178905206942,0.555407209612817,5.20427236315086,2.34312416555407,0.185580774365821,4.87049399198931,0.0120160213618157,0.435246995994659,0.795727636849132,2.60480640854472,0.194926568758344,4.24432576769025,1.06408544726301,749.0,2571.0,3.432576769025367,0.0,兴宋,0.088287,0.034374,0.021698,0.024798,0.015886,0.01251,0.012012,0.007694,0.01179,0.011292,0.010683,0.001162,0.003709,0.005535,0.005867,0.00703,0.00548,0.006642,0.006089,0.00238,0.00703,0.005425,0.005425,0.002103,0.004594,0.005978,0.002159,0.001052,0.009521,0.003543,0.000332,0.00321,0.0,0.002103,0.002159,0.002325,0.002546,0.002103,0.002214,0.010019,0.001495,0.001605,0.002657,0.001937,0.001107,0.001605,0.000443,0.001661,0.002103,0.001882,0.002602,0.001218,0.0,0.000996,0.001273,0.002989,0.000387,0.00072,0.001107,0.001052,0.002214,0.000996,0.00072,0.0,0.000775,0.001218,0.001439,0.002491,0.002269,0.000664,0.000387,0.001273,0.000886,0.002159,0.001052,0.000387,0.000332,0.001273,0.001273,0.000332,0.000886,0.000387,0.000332,0.0,0.0031,0.000166,0.000332,0.00083,0.000554,0.000941,0.00083,0.000498,0.000941,0.002657,0.000941,5.5e-05,0.000387,0.000554,0.0,0.000996,0.000332,0.000443,5.5e-05,0.000498,0.002325,5.5e-05,0.000554,0.000332,0.0,0.000886,0.00083,0.00321,0.000941,0.000277,0.0,0.00072,0.0,0.000996,0.000886,0.000277,0.000443,0.000996,0.000111,0.000387,0.000886,0.000166,0.001218,0.000664,0.000443,0.0,0.0,0.000332,0.000221,0.000443,0.001107,0.000332,0.000498,0.000387,0.000277,0.001771,0.000886,0.000609,0.000443,0.000498,0.000111,5.5e-05,0.0,0.0,0.0,0.0,0.0,0.000111,0.0,0.000664,0.0,0.000775,0.000277,0.001439,0.0,0.001107,0.000664,0.0,0.000111,0.00072,0.0,0.000664,0.000775,0.00155,5.5e-05,0.000664,0.00072,0.001052,5.5e-05,0.000111,0.000443,0.000166,0.0,0.0,0.000387,0.001052,0.0,0.000664,0.001605,0.000277,0.00083,5.5e-05,5.5e-05,0.000775,0.000111,0.00072,0.000664,0.000664,0.000554,0.000221,0.0,0.0,0.000111,0.000886,0.000166,0.000609,succ,
兴唐,1.09672262190247,3.90967226219024,0.534772182254196,4.02478017585931,1.4220623501199,0.195843325339728,4.35891286970423,0.00719424460431654,0.244604316546762,0.600319744204636,1.96882494004796,0.159872102318145,3.88249400479616,0.854516386890487,1251.0,3927.0,3.1390887290167866,0.0,兴唐,0.105137,0.045859,0.013976,0.010428,0.014232,0.01748,0.016497,0.0053,0.01607,0.01607,0.013847,0.001239,0.003846,0.005385,0.007607,0.006582,0.006325,0.004488,0.00718,0.003846,0.002607,0.006283,0.004317,0.0053,0.004017,0.002094,0.004829,0.003376,0.006368,0.003376,0.0,0.003334,4.3e-05,0.002778,0.002308,0.001923,0.002522,0.000898,0.000171,0.001881,0.001496,0.001624,0.002906,0.004659,0.001667,0.003505,0.000556,0.000556,0.002863,0.001752,0.001068,0.00094,0.002137,0.001239,0.002308,0.000299,4.3e-05,8.5e-05,0.00141,0.001154,0.002821,0.003419,0.001154,0.000214,0.003248,0.0,4.3e-05,0.000385,0.003547,0.000812,4.3e-05,0.000769,0.000427,0.000641,0.001838,0.00171,0.000769,0.00047,0.001923,0.0,0.000513,8.5e-05,0.001368,0.000128,0.003334,0.001368,0.0,0.002735,0.001068,0.001368,0.000727,0.002522,0.00171,4.3e-05,0.000684,4.3e-05,4.3e-05,0.000299,8.5e-05,0.000171,0.000513,0.002137,0.000641,0.002351,0.002863,0.000128,0.001111,0.001154,0.0,0.000256,4.3e-05,0.002863,0.002094,0.001068,4.3e-05,0.001325,0.0,0.000556,0.000299,0.000299,0.000556,0.001282,0.000598,4.3e-05,0.000684,0.000727,0.001795,0.000556,0.000898,8.5e-05,0.0,8.5e-05,0.000855,4.3e-05,0.000684,0.00094,0.00047,0.000299,0.000598,0.001752,0.001068,0.000427,0.000556,0.000299,0.000128,0.000171,0.000727,0.0,0.0,4.3e-05,0.000171,0.000171,0.000556,0.001496,0.000128,4.3e-05,0.000256,0.000513,0.0,4.3e-05,0.000812,4.3e-05,0.000128,8.5e-05,0.0,0.001282,0.00047,8.5e-05,4.3e-05,0.000171,0.00047,0.000598,0.00047,0.000128,0.00047,4.3e-05,0.0,4.3e-05,0.000256,0.000556,4.3e-05,0.000427,0.00047,0.000812,8.5e-05,0.00047,0.004829,0.000641,0.000598,0.000556,0.000342,0.001581,0.000855,0.0,0.0,0.0,0.000556,4.3e-05,0.000171,0.000385,succ,
一品富贵,1.316120906801,4.65239294710327,0.52896725440806,4.91057934508816,1.96599496221662,0.209068010075566,4.64609571788413,0.0289672544080604,0.481108312342569,0.903022670025188,2.14735516372795,0.151133501259445,3.95591939546599,0.770780856423173,794.0,2432.0,3.0629722921914357,0.0,一品富贵,0.088301,0.034054,0.023729,0.016485,0.014774,0.0162,0.016485,0.009412,0.01523,0.015173,0.009469,0.00656,0.005932,0.006902,0.006446,0.008442,0.00405,0.008385,0.004849,0.002681,0.005305,0.004792,0.003537,0.00405,0.003137,0.001882,0.002339,0.002054,0.002738,0.002339,0.000171,0.002339,0.000171,0.002111,0.001939,0.002396,0.002396,0.001084,0.001825,0.003308,0.000742,0.001255,0.001768,0.001369,0.001654,0.002624,0.000399,0.001996,0.001996,0.000856,0.000913,0.000742,0.0,0.002225,0.001825,0.000171,0.000171,0.000685,0.000856,0.000513,0.002111,0.000913,0.000856,5.7e-05,0.003251,0.002738,5.7e-05,0.000285,0.001426,0.000913,0.001084,0.000627,0.000399,0.002738,0.001483,0.001597,0.001768,0.001141,0.000742,0.000171,0.002225,0.000228,0.00097,0.000171,0.000456,0.001255,0.0,0.001255,0.001027,0.001141,0.002168,0.001654,0.001939,0.001198,0.000342,0.000228,0.000171,0.000285,0.000114,0.000799,0.00097,0.001027,0.001312,0.001084,0.002225,5.7e-05,0.001027,0.000513,0.0,0.000627,0.000742,0.000627,0.000742,0.000285,0.0,0.002168,0.0,0.000513,0.000285,0.000285,0.001141,0.000627,0.000171,0.000171,0.000742,0.000285,0.001198,0.000456,0.000456,0.0,0.0,0.000114,0.000799,0.000114,0.000513,0.00097,0.000399,0.000171,0.000456,0.001312,0.000742,0.000456,0.000342,0.000342,0.000913,0.001255,0.000171,0.0,0.0,0.000228,0.000171,0.000171,0.000171,0.000742,0.000228,0.001141,5.7e-05,0.001939,0.0,5.7e-05,0.00057,0.0,0.000285,0.000685,0.0,0.000627,0.000228,0.000285,0.000114,0.000342,0.000799,0.000285,0.000114,0.0,0.000228,5.7e-05,0.0,5.7e-05,0.000228,0.000228,0.0,0.000399,0.000342,0.000685,5.7e-05,0.000171,0.000285,0.00097,0.000399,0.000228,0.000228,0.001825,0.00057,0.0,0.0,5.7e-05,0.000685,0.000114,5.7e-05,0.000399,succ,
一品公卿,1.1553488372093,3.86976744186046,0.451162790697674,4.22976744186046,1.92186046511627,0.15813953488372,3.68093023255813,0.015813953488372,0.405581395348837,0.640930232558139,2.07348837209302,0.145116279069767,3.14697674418604,0.823255813953488,1075.0,2543.0,2.3655813953488374,0.0,一品公卿,0.067337,0.047272,0.027206,0.023938,0.013025,0.015388,0.01393,0.006035,0.01564,0.015439,0.009656,0.002414,0.00865,0.004224,0.006286,0.007694,0.006688,0.008097,0.004526,0.001559,0.005582,0.005984,0.005029,0.006336,0.004124,0.003621,0.003822,0.003973,0.005029,0.002866,0.001257,0.005381,0.0,0.002565,0.002917,0.002716,0.002665,0.000855,0.003068,0.007091,0.003068,0.001308,0.001609,0.001358,0.00171,0.001006,5e-05,0.002917,0.002565,0.00171,0.001257,0.001358,0.0,0.002665,0.00181,0.001207,0.000251,0.000654,0.003721,0.000905,0.00171,0.0,0.00166,0.0,0.004375,0.002816,0.002514,0.000201,0.002716,0.000654,0.0,0.001207,0.001257,0.001911,0.002816,0.001609,0.000553,0.000754,0.001207,0.001257,0.00166,0.000201,0.000754,0.0,0.001308,0.001559,0.002263,0.00171,0.000503,0.001257,0.002012,0.001056,0.000302,0.001458,0.000805,5e-05,0.000251,0.000352,0.0,0.001006,0.000754,5e-05,0.000151,0.001458,0.001358,0.000101,0.000905,0.000553,0.0,0.000503,0.001358,0.001559,0.000805,0.002313,0.0,0.00166,0.0,0.000251,0.000352,0.000302,0.000704,0.001358,0.000201,0.000101,0.000754,0.000754,0.000603,0.001056,0.000101,0.000251,0.0,0.001861,0.000704,0.000201,0.000251,0.000302,0.000603,0.001207,0.000905,0.000805,0.000805,0.000603,0.000754,0.000603,0.002062,0.001559,0.000302,0.0,0.0,0.0,0.000201,0.000402,0.000352,0.000553,0.0,5e-05,0.000201,0.000603,0.0,0.001609,0.000654,0.0,0.000251,0.000654,0.0,0.001358,0.000352,0.000503,0.0,0.000251,0.000553,0.002012,0.000101,0.000251,0.000302,0.000101,5e-05,0.0,0.000553,0.000352,5e-05,0.000302,0.000402,0.000754,0.000251,0.000151,0.000251,0.000855,0.000201,0.000251,0.000453,0.000352,0.000201,0.0,0.0,0.0,0.000553,0.000151,0.000201,0.000402,succ,
一品江山,1.42424242424242,5.25333333333333,0.529696969696969,4.5430303030303,1.73939393939393,0.18060606060606,6.18545454545454,0.0109090909090909,0.351515151515151,0.745454545454545,2.49090909090909,0.232727272727272,5.53090909090909,0.888484848484848,1650.0,5882.0,3.564848484848485,0.0,一品江山,0.099577,0.031459,0.017489,0.016334,0.013498,0.011397,0.0125,0.010609,0.017437,0.017489,0.011134,0.006013,0.005725,0.005304,0.004779,0.007563,0.003834,0.004937,0.006092,0.000105,0.005725,0.005987,0.003151,0.003886,0.003886,0.002784,0.003046,0.003466,0.009296,0.002836,0.0,0.002626,5.3e-05,0.001996,0.002731,0.002048,0.005094,0.002521,0.000945,0.011869,0.001471,0.002311,0.002206,0.003519,0.001838,0.002153,0.000683,0.001943,0.001681,0.002153,0.001208,0.001576,0.0,0.00126,0.001418,0.001471,0.000158,0.000578,0.004937,0.001996,0.001155,0.000158,0.00126,0.000315,0.000945,0.003204,5.3e-05,0.000105,0.00105,0.001943,0.003939,0.002258,0.000788,0.001681,0.000735,0.000945,0.001155,0.001155,0.002153,0.0,0.001681,0.00021,0.000945,0.0,0.003309,0.001471,0.000735,0.001366,0.00126,0.003256,0.000788,0.000368,0.001576,0.001103,0.000788,5.3e-05,0.000158,0.000315,0.0,0.000683,0.000578,0.000525,0.000525,0.000683,0.002153,0.000105,0.000525,0.000473,0.0,0.001208,0.000368,0.002626,0.00084,0.000893,0.00021,0.001155,0.0,0.000473,0.000315,0.000263,0.00063,0.000263,0.00021,0.000158,0.000473,0.001523,0.000998,0.000525,0.000263,0.000105,0.0,0.000473,0.00063,0.00021,0.000683,0.003519,0.000788,0.000578,0.000683,0.000893,0.000525,0.000788,0.000683,0.001208,0.000158,0.000105,0.0,0.0,0.0,0.0,0.000158,0.000263,0.00021,0.000263,0.0,5.3e-05,0.000578,0.0,0.0,5.3e-05,0.00084,0.0,0.000315,0.000578,0.0,0.00126,0.00084,5.3e-05,5.3e-05,0.000368,0.000683,0.000105,0.0,0.000788,0.00084,0.00021,0.0,0.0,0.000263,0.000683,0.0,0.000735,0.000735,0.00063,0.000105,5.3e-05,5.3e-05,0.00063,0.00021,0.000473,0.000368,0.000263,0.00126,0.0,0.0,5.3e-05,0.000263,5.3e-05,0.00042,0.00021,succ,
一世富贵,2.10625,5.496875,0.74375,6.1,2.75,0.24375,8.403125,0.225,0.371875,2.05625,2.315625,0.275,7.553125,0.95,320.0,1183.0,3.696875,0.0,一世富贵,0.074583,0.016354,0.023125,0.011979,0.014687,0.015104,0.011042,0.016771,0.010521,0.010208,0.006042,0.008125,0.003854,0.005938,0.003021,0.005313,0.001667,0.005938,0.008229,0.002292,0.011458,0.003229,0.001979,0.003229,0.00375,0.004792,0.001771,0.0025,0.009687,0.001979,0.0,0.0025,0.0,0.003958,0.001667,0.002812,0.000417,0.001563,0.000833,0.009583,0.002604,0.002188,0.000833,0.002396,0.001042,0.002708,0.000104,0.000833,0.000833,0.000729,0.001563,0.000937,0.001563,0.001458,0.002604,0.000521,0.000833,0.000208,0.000521,0.000833,0.001354,0.005938,0.000521,0.0,0.001563,0.000937,0.001146,0.0,0.003438,0.000937,0.000833,0.000625,0.000208,0.001458,0.001667,0.001146,0.00125,0.001458,0.000521,0.0,0.001146,0.0,0.0,0.0,0.003021,0.000208,0.000417,0.001458,0.000937,0.002083,0.000313,0.000313,0.000521,0.0025,0.000625,0.000521,0.0,0.000208,0.0,0.000625,0.001042,0.000208,0.000521,0.000521,0.003333,0.0,0.000729,0.000417,0.0,0.001979,0.000313,0.000104,0.000625,0.001146,0.0,0.000937,0.0,0.000729,0.000208,0.000208,0.001042,0.001146,0.000833,0.000208,0.000208,0.0,0.000208,0.000729,0.000208,0.0,0.000104,0.000208,0.000104,0.000104,0.000417,0.001146,0.000521,0.000521,0.000625,0.001354,0.000625,0.000521,0.000104,0.000208,0.0,0.000208,0.0,0.0,0.0,0.000208,0.0,0.000104,0.0,0.000833,0.0,0.0,0.000104,0.00125,0.0,0.000521,0.000625,0.0,0.0,0.000208,0.0,0.000625,0.000313,0.000937,0.000313,0.0,0.000521,0.001042,0.000104,0.000104,0.000729,0.000104,0.000729,0.0,0.000104,0.000208,0.0,0.000208,0.000833,0.0,0.0,0.000417,0.001771,0.001667,0.0,0.001563,0.000313,0.000729,0.0025,0.000208,0.000104,0.0,0.0,0.000208,0.000104,0.000625,succ,
一世吉祥,1.09079283887468,3.93734015345268,0.470588235294117,3.59207161125319,1.58951406649616,0.152173913043478,3.72122762148337,0.00895140664961636,0.268542199488491,0.740409207161125,1.92710997442455,0.172634271099744,3.28644501278772,0.650895140664961,782.0,2010.0,2.5703324808184145,0.0,一世吉祥,0.082703,0.03641,0.014608,0.015044,0.016788,0.018169,0.013372,0.009302,0.017951,0.017297,0.012427,0.0125,0.008721,0.007195,0.005451,0.01141,0.005669,0.004506,0.007922,0.002544,0.005233,0.003924,0.00436,0.004651,0.005596,0.002471,0.003416,0.003416,0.00436,0.004142,7.3e-05,0.004288,7.3e-05,0.002834,0.001672,0.002762,0.004651,0.001308,0.000945,0.005233,0.003416,0.000945,0.001672,0.002253,0.001235,0.001235,0.000145,0.003416,0.002544,0.001235,0.00189,0.003052,0.001744,0.002035,0.002253,0.003198,0.000509,0.001017,0.002108,0.001308,0.00218,0.002762,0.001308,0.0,0.002253,0.002689,0.00189,0.000145,0.001453,0.001817,0.000363,0.000581,0.001453,0.000363,0.001453,0.001017,0.001599,0.000581,0.00109,7.3e-05,0.001017,0.001526,0.000218,0.0,0.000363,0.000581,0.00189,0.000945,0.001599,0.001163,0.000509,0.000218,0.002834,0.002616,0.000363,0.000291,0.000509,0.000581,0.0,0.000218,0.000218,0.000145,0.000218,0.001672,0.00218,0.0,0.001017,0.002762,0.0,0.000727,0.001163,0.004288,0.00109,0.001962,0.000291,0.001744,7.3e-05,0.000218,0.000581,0.000436,0.000654,0.000872,0.001017,0.001235,0.000799,0.000727,0.000363,0.000727,0.000363,0.000145,7.3e-05,0.000581,0.000799,7.3e-05,0.000291,0.000945,0.000581,0.000581,0.00109,0.001308,0.000654,0.000727,0.001017,0.000581,7.3e-05,0.000581,0.000145,0.0,0.0,7.3e-05,0.000581,0.000727,7.3e-05,0.001308,0.0,7.3e-05,0.000363,0.000799,0.003924,0.000509,0.000727,0.0,0.000145,0.001599,0.0,0.000145,0.000363,7.3e-05,7.3e-05,0.002907,0.000727,0.000291,0.000509,0.000145,0.000872,0.000218,0.0,0.0,0.000145,0.002035,7.3e-05,0.000436,0.000581,0.000581,0.000145,0.001235,0.003416,7.3e-05,0.000799,0.001017,0.000654,0.000581,0.000509,0.0,0.0,0.0,0.000145,0.000145,0.000799,0.001308,succ,
医仙：马希麟,1.28070175438596,6.45614035087719,0.77511961722488,6.28867623604465,1.40191387559808,0.221690590111642,6.22966507177033,0.0207336523125996,0.405103668261563,0.762360446570972,2.9792663476874,0.38755980861244,5.32854864433811,1.14832535885167,1254.0,5770.0,4.601275917065391,1.0,医仙：马希麟,0.12439,0.02603,0.008109,0.009284,0.011046,0.004818,0.012457,0.00282,0.012104,0.012515,0.010165,0.00617,0.004994,0.004289,0.002762,0.002115,0.001939,0.005758,0.005464,0.00047,0.004936,0.009695,0.008579,0.001821,0.001763,0.000764,0.002292,0.001351,0.005464,0.000999,0.0,0.00094,0.000118,0.001293,0.001058,0.001058,0.001116,0.000646,0.000411,0.00188,0.000294,0.001175,0.001175,0.001586,0.000411,0.001939,0.001469,0.001763,0.000411,0.001528,0.000999,0.000823,0.0,0.00094,0.000646,0.000118,0.002468,0.000881,0.001351,0.002233,0.000881,0.0,0.000999,0.000118,0.00047,0.000294,0.000353,0.000235,0.001058,0.000881,0.001351,0.000529,0.000235,0.00188,0.000646,0.000705,0.000764,0.001175,0.00047,0.0,0.000118,0.000176,0.00235,0.0,5.9e-05,0.00188,0.000118,0.00094,0.001116,0.00094,5.9e-05,0.000294,0.000881,0.000235,0.000118,0.000764,0.002938,0.00047,0.0,0.002585,0.000764,0.002174,0.003702,0.000999,0.001586,0.0,0.000235,0.0,0.0,0.000294,0.000529,0.00094,0.000411,0.000235,0.0,0.000823,0.0,0.000529,0.00094,0.000176,0.00094,0.000705,0.000118,0.000235,0.00047,0.000823,0.000999,0.000411,0.000235,0.00047,0.0,0.000764,0.000411,0.000646,0.000764,0.000588,0.000353,0.000118,5.9e-05,0.002703,0.000411,0.000353,0.00188,0.002409,0.006933,5.9e-05,0.0,0.0,0.0,0.0,5.9e-05,5.9e-05,5.9e-05,0.001116,0.0,0.000235,0.000235,0.000294,0.0,0.000353,0.000353,0.0,0.001058,0.0,0.0,0.000235,0.000764,0.000411,0.000176,0.0,0.000176,0.000353,0.000235,0.000118,0.000411,0.000235,0.000411,0.0,5.9e-05,0.001175,0.0,0.000235,0.000176,0.000118,0.00047,0.000118,0.000529,0.00047,0.000823,0.000411,0.00047,0.000411,0.000176,0.0,0.0,0.000176,0.000235,5.9e-05,0.000529,5.9e-05,unsucc,
仪代天骄,1.38506417736289,4.3757292882147,1.07701283547257,4.28588098016336,2.07934655775962,0.25904317386231,4.19486581096849,0.0163360560093348,0.317386231038506,0.513418903150525,2.09218203033839,0.16686114352392,3.61026837806301,0.73512252042007,1714.0,4748.0,2.7701283547257876,1.0,仪代天骄,0.080361,0.04452,0.020982,0.014384,0.013077,0.023776,0.017,0.008084,0.017772,0.017118,0.010996,0.001129,0.006241,0.010818,0.005231,0.005112,0.004993,0.006122,0.006479,0.007786,0.009154,0.003447,0.003507,0.006954,0.003923,0.004339,0.00214,0.003388,0.00844,0.002913,0.000178,0.002378,0.0,0.001486,0.002021,0.004874,0.001129,0.001308,0.001843,0.001248,0.001129,0.001189,0.002021,0.000238,0.001427,0.001961,0.000297,0.001902,0.003864,0.000951,0.002199,0.000951,0.001664,0.001486,0.002021,0.001248,0.000357,0.000238,0.000773,0.000951,0.001724,0.00428,0.001427,0.000238,0.002259,0.001843,0.001248,0.000594,0.002556,0.000892,0.004458,0.000951,0.000297,0.001367,0.00208,0.001902,0.000654,0.001783,0.001367,0.000178,0.000713,0.00101,0.000357,0.000119,0.000951,0.000892,0.000357,0.001843,0.000832,0.00101,0.001129,0.000773,0.001545,0.000892,0.000892,0.001189,0.000357,0.000535,0.000178,0.000951,0.000357,0.000357,0.000892,0.001129,0.001129,5.9e-05,0.000654,0.000357,0.0,0.001248,0.00101,0.002378,0.00107,0.001427,0.0,0.001843,0.0,0.000535,0.000535,0.000357,0.000713,0.001605,0.000654,5.9e-05,0.000535,0.000594,0.000654,0.000773,0.000654,0.000119,0.000238,0.00107,0.001308,5.9e-05,0.000238,0.001664,0.00107,0.001248,0.000832,0.000654,0.000892,0.000178,0.000297,0.000535,0.000119,0.000178,0.0,0.0,0.0,0.000119,0.0,0.000297,0.000535,0.001486,0.0,0.000238,0.000119,0.000951,0.0,0.000892,0.000892,0.0,0.000119,0.000238,0.0,0.001189,0.000535,0.000178,5.9e-05,0.0,0.000594,0.000773,0.000416,0.000178,0.000476,5.9e-05,0.000119,0.0,0.000178,0.000713,5.9e-05,0.000297,0.000594,0.000476,0.000119,0.000357,0.000238,0.00107,0.000297,0.00107,0.000119,0.001367,0.000773,0.0,0.0,0.0,0.000119,0.00101,0.000416,0.000594,unsucc,
遗臣天下,1.94154818325434,6.05529225908372,0.579778830963665,6.0,2.74723538704581,0.148499210110584,5.40600315955766,0.0126382306477093,0.442338072669826,0.902053712480252,2.84834123222748,0.255924170616113,4.65718799368088,1.03949447077409,1266.0,4806.0,3.796208530805687,1.0,遗臣天下,0.093468,0.031194,0.025151,0.016058,0.019626,0.015655,0.012547,0.008748,0.015022,0.014964,0.009957,0.000921,0.006388,0.011338,0.007827,0.004662,0.002935,0.005755,0.004547,0.003453,0.008173,0.003683,0.004662,0.004259,0.004892,0.006791,0.002475,0.003914,0.008058,0.002647,0.000173,0.003626,0.000173,0.002993,0.001612,0.004892,0.000633,0.000748,0.004259,0.001669,0.002302,0.000691,0.001151,0.0,0.001094,0.000403,0.000115,0.001727,0.001669,0.000173,0.001036,0.001209,0.0,0.002763,0.001612,0.000691,0.000173,0.00023,0.00046,0.001669,0.001669,0.000633,0.000806,0.0,0.001324,0.003281,0.001209,0.00023,0.000576,0.002993,0.001036,0.001381,0.000806,0.001899,0.001266,0.001094,0.000576,0.001957,0.001324,0.000173,0.001209,0.000345,0.000576,0.0,0.0,5.8e-05,0.000403,0.001151,0.00046,0.008576,0.000403,0.000576,0.002072,0.003396,0.000173,5.8e-05,0.000173,0.000518,0.0,0.000863,0.000576,0.000115,0.000978,0.000633,0.000173,0.001727,0.000633,0.000115,0.0,0.001727,0.001266,0.000633,0.001266,0.000288,5.8e-05,0.001612,0.0,0.000863,0.000518,5.8e-05,0.000863,0.000518,5.8e-05,5.8e-05,0.0,0.00023,0.001036,0.000576,0.000403,0.0,0.00023,0.000173,0.000748,5.8e-05,0.000863,0.000288,0.000921,0.000691,0.001612,0.00495,0.000691,0.000691,0.000863,0.000518,5.8e-05,5.8e-05,0.0,0.0,0.0,0.002763,0.001036,0.000345,5.8e-05,5.8e-05,0.0,0.0,5.8e-05,0.001439,0.0,0.000576,0.000403,5.8e-05,0.000115,0.00023,0.0,0.000518,0.000691,0.000576,0.000806,0.00023,0.000518,0.000576,0.000633,0.000518,0.000863,5.8e-05,0.0,0.0,0.000115,0.001036,0.0,0.000806,0.001324,0.000345,0.000173,0.000115,0.002475,0.001612,0.000115,0.000691,0.00023,0.000691,0.000115,0.0,0.0,5.8e-05,0.0,5.8e-05,0.000403,0.000115,unsucc,
异世江山,1.53295128939828,4.82091690544412,0.57593123209169,4.82378223495702,2.69054441260745,0.177650429799426,4.11747851002865,0.0157593123209169,0.362464183381088,0.98567335243553,2.32521489971346,0.184813753581661,3.52292263610315,0.826647564469914,1396.0,4000.0,2.865329512893983,1.0,异世江山,0.07366,0.024085,0.03124,0.023254,0.023127,0.026832,0.015844,0.008688,0.009519,0.009519,0.008241,0.015077,0.008497,0.008752,0.005686,0.011436,0.0046,0.007027,0.004728,0.004344,0.006708,0.004536,0.005558,0.00543,0.003641,0.003386,0.00313,0.002364,0.008241,0.003067,0.001661,0.000703,0.0,0.002492,0.002875,0.002555,0.001405,0.001917,0.003705,0.003258,0.001278,0.001533,0.00198,0.001533,0.001533,0.001469,6.4e-05,0.001661,0.002172,0.001853,0.001597,0.001086,0.0,0.001405,0.000767,0.001214,0.000639,0.000447,0.001214,0.001853,0.001278,0.0,0.000831,0.0,0.002683,0.000767,0.001789,0.000128,0.00115,0.001022,0.000767,0.002108,0.000447,0.001917,0.001725,0.000831,0.000447,0.001278,0.001278,0.001661,0.000703,6.4e-05,0.000639,0.0,0.000511,0.000256,0.000575,0.00115,0.000511,0.000894,0.001214,0.002172,0.001405,0.001725,0.000639,0.000703,0.000639,0.000703,0.0,0.000767,0.000639,0.001214,0.000192,0.001214,0.000192,0.0,0.000958,0.000639,0.0,0.001342,0.001469,6.4e-05,0.001469,0.000575,6.4e-05,0.000958,0.0,0.000383,0.000703,0.000256,0.000128,0.000447,0.000319,0.000767,0.000319,0.000319,0.000447,0.001022,0.000575,6.4e-05,0.0,0.002364,0.001533,0.000128,0.000383,0.000511,0.000511,0.000703,0.000511,0.000639,0.000894,0.000639,0.000128,0.001086,0.000703,0.000256,0.0,0.0,0.0,0.0,0.000192,0.000319,0.0,0.000447,0.000511,0.000256,0.000319,0.002044,0.0,0.000511,0.000894,0.0,0.000128,0.000447,0.0,6.4e-05,6.4e-05,0.000639,0.000256,6.4e-05,0.000256,0.000511,0.000319,0.000128,0.000447,6.4e-05,0.000128,0.0,0.000256,0.000575,6.4e-05,0.000447,0.000447,0.000383,6.4e-05,0.000319,0.000128,0.000703,0.000256,0.000383,0.000447,0.000511,0.000192,0.000383,0.000511,0.0,0.000192,0.000192,0.000256,0.000575,unsucc,
